bokning_id,medlem_id,medlemstyp,medlem_startdatum,medlem_slutdatum,månadskostnad,födelseår,pass_id,passnamn,anläggning,instruktör,bokningsdatum,passdatum,passtid,status,feedback_text,feedbackdatum,feedback_betyg
BOK-000403,MED-10285,Student,2022-08-11,2025-03-01,249,2006,PASS-2024-12-03-403,HIIT,Stockholm Södermalm,Anna Lindberg,"December 02, 2024",2024-12-03,19:00,Avbokad,,,
BOK-000404,MED-10227,Bas,2024-03-22,2025-01-18,349,2001,PASS-2024-08-15-404,Spinning,Stockholm Södermalm,Anna Lindberg,2024-08-08,2024-08-15,19:00,Genomförd,Instruktören var superbra på att korrigera tekniken.,2024-08-15,5
BOK-000405,MED-10206,Bas,2023-10-11,2025-06-20,349,1985,PASS-2024-11-03-405,HIIT,Stockholm Södermalm,Anna Lindberg,2024-10-30,2024-11-03,07:00,Genomförd,,,
BOK-000406,MED-10193,Gold,2022-09-16,2024-10-19,599,2004,PASS-2024-10-20-406,HIIT,Stockholm City,Erik Johansson,2024-10-19,2024-10-20,06:30,Genomförd,Instruktören var superbra på att korrigera tekniken.,2024-10-20,4
BOK-000407,MED-10348,Premium,2023-11-12,2024-10-14,599,1998,PASS-2024-08-15-407,Spinning,Lund,Fredrik Berg,2024-08-17,2024-08-15,19:00,Genomförd,Lokalen var smutsig och dåligt ventilerad.,2024-08-16,2
BOK-002374,MED-10159,Student,"October 31, 2022",2024-09-20,249,1988,PASS-2024-10-18-2374,Spinning,Lund,Fredrik Berg,"October 13, 2024",2024-10-18,18:30,Avbokad,,,
BOK-000408,MED-10216,Bas,2023-04-05,2024-09-26,349,1998,PASS-2024-09-05-408,Pilates,Västerås,Klara Svensson,2024-08-30,2024-09-05,08:00,Genomförd,,,
BOK-000409,MED-10274,Grund,2023-05-18,2024-10-24,349,1995,PASS-2024-11-03-409,HIIT,Stockholm Kungsholmen,Marcus Ek,2024-10-31,2024-11-03,19:00,Genomförd,,,
BOK-000410,MED-10315,Student,2023-08-12,2025-07-03,249,1996,PASS-2024-07-18-410,Boxing,Stockholm Kungsholmen,Marcus Ek,2024-07-12,2024-07-18,17:00,Genomförd,Instruktören kom försent och passet blev förkortat.,2024-07-18,2
BOK-000411,MED-10285,Student,2022-08-11,2025-03-01,249,2006,PASS-2024-09-12-411,Yoga,Gbg Centrum,Maria Santos,06/09/2024,2024-09-12,17:00,Avbokad,,,
BOK-000412,MED-10243,Premium,2022-08-25,2025-01-24,599,1983,PASS-2024-12-14-412,Spinning,Örebro,Oscar Holm,2024-12-09,2024-12-14,10:00,Genomförd,Instruktören verkade ointresserad och omotiverande.,2024-12-15,1
BOK-000413,MED-10064,Student,2022-11-24,2024-09-30,249,1985,PASS-2024-10-11-413,Pilates,Västerås,Klara Svensson,2024-10-07,2024-10-11,18:30,Genomförd,Härlig stämning i gruppen. Kul träning!,2024-10-12,4
BOK-000414,MED-10153,Bas,2023-09-13,06/03/2025,349,1991,PASS-2024-10-24-414,Spinning,Örebro,Oscar Holm,2024-10-22,2024-10-24,07:00,Genomförd,,,
BOK-000415,MED-10313,Gold,2022-11-04,2025-02-14,599,1992,PASS-2024-11-02-415,Dans,Linköping,Emma Larsson,2024-10-26,2024-11-02,17:30,Avbokad,,,
BOK-000416,MED-10060,Premium,2023-04-29,2024-08-30,599,1993,PASS-2024-08-08-416,HIIT,Linköping,Emma Larsson,2024-08-03,2024-08-08,07:30,Genomförd,Dålig musik och tråkiga övningar.,2024-08-09,2
BOK-000417,MED-10319,Premium,2022-11-05,2024-12-31,599,1992,PASS-2024-07-18-417,Dans,,Lisa Andersson,2024-07-17,2024-07-18,19:00,Genomförd,,,
BOK-000418,MED-10122,Bas,2022-07-31,"September 01, 2024",349,1975,PASS-2024-08-12-418,HIIT,Lund,Fredrik Berg,2024-08-08,2024-08-12,09:00,Genomförd,,,
BOK-000419,MED-10208,Bas,05/12/2023,2025-04-27,349,1989,PASS-2024-10-17-419,H.I.I.T,Lund,Fredrik Berg,2024-10-14,2024-10-17,07:30,genomförd,Bästa hiitpasset jag varit på. Kommer tillbaka!,2024-10-18,5
BOK-000420,MED-10323,Bas,2024-01-07,2023-10-10,349,1976,PASS-2024-10-26-420,HIIT,Stockholm Kungsholmen,Marcus Ek,2024-10-25,2024-10-26,17:00,No-show,,,
BOK-000421,MED-10259,Bas,2024-04-12,2025-07-06,349,1983,PASS-2024-07-16-421,Spinning,Stockholm Södermalm,Anna Lindberg,2024-07-14,2024-07-16,07:30,Genomförd,,,
BOK-000422,MED-10349,Bas,31 juli 2022,2024-10-07,349,1995,PASS-2024-07-02-422,dans,Uppsala,Lisa Andersson,2024-07-01,2024-07-02,18:00,Avbokad,,,
BOK-000423,MED-10245,Bas,2024-02-20,2025-04-14,349,1999,PASS-2024-09-30-423,Boxning,Stockholm Kungsholmen,Marcus Ek,2024-09-26,2024-09-30,10:00,Genomförd,Fantastiskt pass! Marcus är så energisk och motiverande.,2024-10-01,4
BOK-000424,MED-10007,Student,2024-02-28,12 mars 2025,249,1980,PASS-2024-10-02-424,Spinning,Göteborg Hisingen,Sara Nilsson,2024-09-30,2024-10-02,07:30,Avbokad,,,
BOK-000425,MED-10165,Bas,2022-10-04,2025-01-14,349,,PASS-2024-07-28-425,HIIT,Lund,Fredrik Berg,2024/07/26,2024-07-28,17:00,Genomförd,,,
BOK-000426,MED-10213,Bas,2022-11-16,2024-09-17,349,1985,PASS-2024-10-03-426,Spinning,Malmö Centrum,,2024-09-27,2024-10-03,19:00,Genomförd,"Godkänt pass, lite kort kanske.",2024-10-04,3
BOK-000427,MED-10041,Student,2023-11-09,2025-02-05,249,1995,PASS-2024-08-07-427,HIIT,Linköping,Emma Larsson,2024-08-01,2024-08-07,16:00,Genomförd,,,
BOK-000428,MED-10305,Student,2023/02/23,2025-05-15,249,1991,PASS-2024-12-13-428,Styrketräning,Örebro,Oscar Holm,2024-12-08,2024-12-13,17:30,Genomförd,,,
BOK-001955,MED-10212,Student,2023-01-11,2025-01-24,249,1979,PASS-2024-11-20-1955,Boxning,Malmö Centrum,Johan Bergström,2024-11-16,2024-11-20,10:00,Genomförd,,,
BOK-000429,MED-10233,Bas,2023-04-08,2024-09-21,349,1998,PASS-2024-09-09-429,Yoga,Uppsala,Lisa Andersson,2024-09-05,2024/09/09,17:30,Genomförd,Fantastiskt pass! Lisa är så energisk och motiverande.,2024-09-09,5
BOK-000430,MED-10254,Premium,2023-06-14,2025-02-10,599,2003,PASS-2024-12-31-430,Styrketräning,Stockholm City,,2024-12-30,2024-12-31,07:30,Klar,"För många deltagare, ingen plats att röra sig.",2025-01-01,1
BOK-000431,MED-10021,premium,2022-08-13,2025-04-21,599,1990,PASS-2024-10-31-431,Spinning,Stockholm Södermalm,Anna Lindberg,2024-10-29,2024/10/31,18:00,Genomförd,Utmanande men roligt. Lagom nivå för mig.,2024-11-01,5
BOK-000432,MED-10284,Bas,2023-05-27,2024-10-19,349,1981,PASS-2024-12-07-432,Fightpass,Stockholm Kungsholmen,Marcus Ek,2024-12-05,2024-12-07,07:30,Genomförd,Utmanande men roligt. Lagom nivå för mig.,2024-12-07,4
BOK-000433,MED-10184,Premium,2022-08-18,2025-05-08,599,2000,PASS-2024-09-16-433,Yoga,Malmö Västra Hamnen,David Chen,2024-09-14,16/09/2024,17:30,Genomförd,"Helt okej pass, inget speciellt.",2024-09-17,3
BOK-000434,MED-10005,Premium,2024-05-26,2024-11-19,599,1993,PASS-2024-07-08-434,yoga,Uppsala,Lisa Andersson,2024-07-04,2024-07-08,10:00,Genomförd,Härlig stämning i gruppen. Kul träning!,2024-07-08,5
BOK-000435,MED-10089,Premium,2022-11-14,2024-11-13,599,1986,PASS-2024-10-30-435,Spinning,STOCKHOLM SÖDERMALM,Anna Lindberg,"October 28, 2024",2024-10-30,07:00,Genomförd,,,
BOK-000436,MED-10245,Bas,"February 20, 2024",2025-04-14,349,1999,PASS-2024-12-29-436,Boxning,Malmö Centrum,Johan Bergström,2024-12-26,2024-12-29,06:30,Klar,,,
BOK-000437,MED-10164,Premium,2022-11-28,2025-05-04,599,1986,PASS-2024-11-19-437,HIIT,Lund,Fredrik Berg,2024-11-14,2024-11-19,12:00,GENOMFÖRD,Toppen! Fredrik är fantastisk som alltid.,2024-11-20,4
BOK-000438,MED-10041,Student,2023-11-09,2025-02-05,249,1995,PASS-2024-10-10-438,Spinning,Göteborg Hisingen,Sara Nilsson,2024-10-09,2024-10-10,19:00,Genomförd,,,
BOK-000439,MED-10079,STUDENT,2022-12-08,2024-09-03,249,2006,PASS-2024-12-11-439,Spinning,Lund,Fredrik Berg,2024-12-06,2024-12-11,17:30,Genomförd,,,
BOK-000440,MED-10338,Bas,2023-03-13,2024-09-08,349,1993,PASS-2024-09-30-440,Spinning,Göteborg Hisingen,Sara Nilsson,2024-09-27,2024-09-30,17:30,Genomförd,"Godkänt pass, lite kort kanske.",2024-09-30,3
BOK-000441,MED-10278,BAS,2024-04-24,2025/02/01,349,1992,PASS-2024-07-23-441,Styrketräning,Stockholm City,Erik Johansson,2024-07-16,2024-07-23,09:00,Genomförd,,,
BOK-000442,MED-10274,Bas,2023-05-18,2024-10-24,349,1995,PASS-2024-11-22-442,Yoga,Västerås,Klara Svensson,2024-11-21,2024-11-22,09:00,GENOMFÖRD,,,
BOK-000443,MED-10071,Bas,2023-09-08,2024-12-12,349,1979,PASS-2024-07-30-443,Yoga,Gbg Centrum,Maria Santos,2024-07-27,2024-07-30,12:00,Genomförd,,,
BOK-000444,MED-10095,Premium,2023-04-07,2025-01-04,599,2001,PASS-2024-08-11-444,Yoga,Västerås C,Klara Svensson,06/08/2024,2024-08-11,12:00,GENOMFÖRD,Perfekt tempo och bra musik. Rekommenderas!,2024-08-12,5
BOK-000430,MED-10254,Premium,2023-06-14,2025-02-10,599,2003,PASS-2024-12-31-430,Styrketräning,Stockholm City,,2024-12-30,2024-12-31,07:30,Klar,"För många deltagare, ingen plats att röra sig.",2025-01-01,1
BOK-002283,MED-10062,Bas,2022-11-10,2024-11-12,349,2005,PASS-2024-09-27-2283,Boxning,Malmö Centrum,Johan Bergström,2024-09-26,2024-09-27,20:00,Genomförd,,,
BOK-000445,MED-10198,Bas,2023-10-06,2025-01-12,349,1988,PASS-2024-08-24-445,Dans,Linköping,Emma Larsson,2024-08-22,2024-08-24,07:30,Genomförd,,,
BOK-000446,MED-10200,Bas,2022-08-08,2024-11-14,349,1989,PASS-2024-10-04-446,Yoga,Malmö Västra Hamnen,David Chen,2024-10-02,2024-10-04,18:00,Klar,Utmanande men roligt. Lagom nivå för mig.,2024-10-04,5
BOK-000447,MED-10157,Studerande,2022-10-04,2025-01-29,249,1989,PASS-2024-09-22-447,Pilates,Malmö Västra Hamnen,David Chen,2024-09-16,2024-09-22,12:00,Genomförd,,,
BOK-000448,MED-10156,Bas,2023-05-14,2025-03-21,349,1975,PASS-2024-11-22-448,Boxning,Malmö Centrum,Johan Bergström,2024-11-18,2024-11-22,17:00,Genomförd,,,
BOK-000449,MED-10172,Premium,2022-11-11,2024-12-31,599,1991,PASS-2024-12-01-449,Pilates,Göteborg Centrum,Maria Santos,2024-11-27,2024-12-01,12:00,Genomförd,"Underbar träning, kommer definitivt igen!",2024-11-30,5
BOK-000450,MED-10223,Student,2023-12-27,2025-05-12,249,2026,PASS-2024-11-30-450,Styrketräning,Göteborg Hisingen,Sara Nilsson,2024-11-23,2024-11-30,18:00,No-show,,,
BOK-000451,MED-10136,Bas,2023-03-29,2025-03-17,349,1999,PASS-2024-12-02-451,H.I.I.T,Linköping C,Emma Larsson,2024-11-30,2024-12-02,18:30,Avbokad,,,
BOK-000452,MED-10054,Bas,2023-11-27,2025-01-19,349,1984,PASS-2024-09-10-452,Spinning,Stockholm Södermalm,Anna Lindberg,2024-09-06,2024-09-10,17:30,Genomförd,"Lugn och avslappnande spinning, precis vad jag behövde.",2024-09-10,5
BOK-000453,MED-10310,premium,2023-12-28,2025-04-29,599,1988,PASS-2024-10-22-453,BOXNING,Malmö Centrum,Johan Bergström,2024-10-21,2024-10-22,07:30,Genomförd,Medelmåttigt. Varken bra eller dåligt.,2024-10-22,3
BOK-000454,MED-10178,premium,2023-11-17,2025-02-07,599,1995,PASS-2024-09-04-454,Boxning,Malmö C,Johan Bergström,2024-09-01,2024-09-04,11:00,Genomförd,,,
BOK-000455,MED-10159,Student,2022-10-31,2024-09-20,249,1988,PASS-2024-08-17-455,Yoga,Göteborg Centrum,Maria Santos,2024-08-12,2024-08-17,17:00,genomförd,,,
BOK-000456,MED-10095,Premium,2023-04-07,2025-01-04,599,2001,PASS-2024-08-15-456,Spinning,Malmö Centrum,Johan Bergström,13/08/2024,2024-08-15,10:00,Genomförd,"Helt okej pass, inget speciellt.",2024-08-16,3
BOK-000457,MED-10346,Bas,2023-11-16,2025-02-24,349,2003,PASS-2024-11-13-457,Styrketräning,Göteborg Hisingen,Sara Nilsson,2024-11-09,2024-11-13,18:30,Genomförd,,,
BOK-000458,MED-10012,Premium,2022-07-25,2024-12-24,599,1988,PASS-2024-10-04-458,BOXNING,Stockholm Kungsholmen,Marcus Ek,2024-10-03,2024-10-04,08:00,Genomförd,,,
BOK-000459,MED-10027,premium,2023-02-08,27 maj 2025,599,,PASS-2024-07-26-459,Boxning,Stockholm Kungsholmen,Marcus Ek,2024-07-20,2024-07-26,19:00,No-show,,,
BOK-000460,MED-10171,Bas,2023-11-19,2024-10-12,349,1995,PASS-2024-10-12-460,Spinning,Örebro,Oscar Holm,2024-10-09,2024-10-12,11:00,NO-SHOW,,,
BOK-000461,MED-10196,Premium,2023-02-26,2025-06-30,599,1997,PASS-2024-08-20-461,dans,Uppsala,Lisa Andersson,2024-08-19,2024-08-20,08:00,Deltog,Professionellt och välorganiserat pass.,2024-08-19,5
BOK-000462,MED-10315,Student,2023-08-12,2025-07-03,249,1996,PASS-2024-09-26-462,HIIT,Lund,Fredrik Berg,2024-09-23,2024-09-26,18:30,Genomförd,,,
BOK-000463,MED-10026,Bas,2023-03-27,2025-07-01,349,2003,PASS-2024-10-12-463,Spinning,Örebro,Oscar Holm,2024-10-09,2024-10-12,18:00,No-show,,,
BOK-000464,MED-10029,Bas,2023-09-02,2025-07-24,349,1994,PASS-2024-09-19-464,Styrketräning,Göteborg Hisingen,Sara Nilsson,2024-09-17,2024-09-19,18:00,Genomförd,"Fungerar, men jag föredrar morgonpassen.",2024-09-19,3
BOK-000465,MED-10252,Bas,2022-07-20,2024-09-03,349,1972,PASS-2024-10-18-465,STYRKA,Stockholm City,Erik Johansson,2024-10-17,2024-10-18,20:30,no-show,,,
BOK-000466,MED-10303,Premium,2024-01-24,2025-01-17,599,1988,PASS-2024-11-03-466,Yoga,Uppsala,Lisa Andersson,2024-10-31,2024-11-03,18:30,Genomförd,,,
BOK-000467,MED-10341,Premium,2023-07-05,2024-11-25,599,1989,PASS-2024-09-18-467,HIIT,Stockholm Kungsholmen,Marcus Ek,2024-09-16,2024-09-18,09:00,No-show,,,
BOK-000468,MED-10242,Bas,2023-01-19,2025-06-03,349,1982,PASS-2024-12-29-468,Yoga,Västerås,Klara Svensson,2024-12-25,2024/12/29,11:00,No-show,,,
BOK-000469,MED-10047,Grund,2023-01-21,2024-12-17,349,1978,PASS-2024-10-15-469,Pilates,Malmö Västra Hamnen,David Chen,2024-10-13,2024-10-15,07:30,Genomförd,,,
BOK-000470,MED-10271,Student,2023-05-24,2024-10-15,249,2005,PASS-2024-09-09-470,Spin,Göteborg Hisingen,Sara Nilsson,2024-09-02,2024-09-09,12:00,Avbokad,,,
BOK-000471,MED-10135,Premium,2022-11-24,2025-04-25,599,1978,PASS-2024-11-29-471,Yoga,Uppsala,Lisa Andersson,2024-11-23,29 november 2024,18:00,Genomförd,"Underbar träning, kommer definitivt igen!",2024-11-29,4
BOK-000472,MED-10282,Bas,2022-09-10,26/03/2025,349,1975,PASS-2024-08-24-472,Yoga,Uppsala,Lisa Andersson,20/08/2024,2024-08-24,18:30,Genomförd,"Lugn och avslappnande yoga, precis vad jag behövde.",2024-08-24,4
BOK-000473,MED-10079,Student,2022-12-08,2024-09-03,249,2006,PASS-2024-12-11-473,Styrketräning,Stockholm City,Erik Johansson,2024-12-09,2024-12-11,18:00,genomförd,"Underbar träning, kommer definitivt igen!",2024-12-12,4
BOK-000474,MED-10174,Bas,2023-10-19,2025-03-25,349,2026,PASS-2024-12-09-474,Styrketräning,Göteborg Hisingen,Sara Nilsson,2024-12-04,2024-12-09,07:00,GENOMFÖRD,Toppen! Sara är fantastisk som alltid.,2024-12-09,4
BOK-000475,MED-10043,STUDENT,2023-09-22,2024/12/23,249,1991,PASS-2024-10-27-475,Yoga,Gbg Centrum,Maria Santos,2024-10-22,2024-10-27,17:00,Genomförd,,,
BOK-000476,MED-10038,Basic,2022-12-04,2024-11-02,349,2004,PASS-2024-10-02-476,Pilates,Malmö Västra Hamnen,David Chen,2024-09-28,2024-10-02,18:00,Avbokad,,,
BOK-000477,MED-10281,Bas,2023-12-26,2025-03-30,-349,1991,PASS-2024-09-18-477,Dans,Linköping C,Emma Larsson,2024-09-13,2024-09-18,18:00,genomförd,,,
BOK-001791,MED-10266,Bas,2024-01-18,2025-06-02,349,1979,PASS-2024-09-25-1791,Core,Västerås,Klara Svensson,2024-09-18,2024-09-25,17:30,Avbokad,,,
BOK-000478,MED-10302,Bas,2024-03-18,2024-09-18,349,1984,PASS-2024-07-28-478,Dans,Linköping,Emma Larsson,2024-07-26,2024-07-28,07:00,Genomförd,,,
BOK-000479,MED-10108,bas,2022-07-22,2025-02-15,349,1987,PASS-2024-08-30-479,Spinning,Örebro,Oscar Holm,2024-08-25,2024-08-30,08:00,Genomförd,,,
BOK-000480,MED-10364,Student,2022-09-16,2022-06-25,249,1986,PASS-2024-12-19-480,Spinning,Sthlm Södermalm,Anna Lindberg,2024-12-13,2024-12-19,20:30,Avbokad,,,
BOK-000481,MED-10227,Bas,2024-03-22,2025-01-18,349,2001,PASS-2024-11-10-481,Yoga,Västerås,Klara Svensson,2024-11-08,2024-11-10,18:30,Genomförd,,,
BOK-000482,MED-10007,Student,2024-02-28,2025-03-12,249,1980,PASS-2024-08-15-482,Yoga,Malmö Västra Hamnen,David Chen,2024-08-13,2024-08-15,20:00,Genomförd,Toppen! David är fantastisk som alltid.,2024-08-16,5
BOK-000483,MED-10206,Bas,2023-10-11,2025-06-20,349,2030,PASS-2024-09-18-483,Spinning,Stockholm Södermalm,Anna Lindberg,2024-09-17,2024-09-18,17:00,Genomförd,,,
BOK-000484,MED-10369,Student,2022-10-14,2025-08-04,249,1993,PASS-2024-09-17-484,Styrketräning,Göteborg Hisingen,Sara Nilsson,2024-09-11,2024-09-17,17:30,Genomförd,,,
BOK-000485,MED-10022,Premium,2022-11-05,2025-06-01,599,1992,PASS-2024-10-14-485,Boxing,Malmö city,Johan Bergström,2024-10-08,2024-10-14,12:00,Avbokad,,,
BOK-000486,MED-10322,Premium,2023-07-21,2025-02-19,599,2003,PASS-2024-12-01-486,Spinning,,Johan Bergström,2024-11-28,1 december 2024,16:00,Genomförd,,,
BOK-000487,MED-10341,Premium,2023-07-05,2024-11-25,599,,PASS-2024-12-08-487,Yoga,Uppsala,Lisa Andersson,2024-12-06,2024-12-08,07:30,Genomförd,"Lugn och avslappnande yoga, precis vad jag behövde.",2024-12-08,4
BOK-000488,MED-10017,Premium,2022-08-16,2025-06-11,599,1988,PASS-2024-10-04-488,Dans,Linköping,Emma Larsson,2024-09-30,2024-10-04,17:30,Genomförd,Gör vad det ska. Kunde varit mer utmanande.,2024-10-05,3
BOK-000489,MED-10088,Premium,2024-01-01,2025-06-05,599,1994,PASS-2024-10-17-489,Spinning,Örebro,Oscar Holm,2024-10-14,2024-10-17,09:00,genomförd,,,
BOK-000490,MED-10118,Premium,2023-10-05,2025-02-04,599,1984,PASS-2024-08-16-490,Yoga,Gbg Centrum,Maria Santos,2024-08-11,2024-08-16,19:00,GENOMFÖRD,Gör vad det ska. Kunde varit mer utmanande.,2024-08-17,3
BOK-000491,MED-10172,Premium,2022-11-11,2024-12-31,599,,PASS-2024-08-12-491,SPINNING,Stockholm Södermalm,Anna Lindberg,2024-08-05,2024-08-12,18:00,Avbokad,,,
BOK-000492,MED-10194,Student,2023-10-29,2025-01-12,249,1991,PASS-2024-09-19-492,Yoga,Västerås,Klara Svensson,2024-09-12,2024-09-19,18:00,Genomförd,"Godkänt pass, lite kort kanske.",2024-09-20,3
BOK-000493,MED-10264,Premium,2022-10-17,2025/03/04,599,1993,PASS-2024-07-23-493,Yoga,UPPSALA,Lisa Andersson,2024-07-18,2024-07-23,12:00,GENOMFÖRD,,,
BOK-000494,MED-10269,Bas,2024-02-05,2024-12-07,349,1989,PASS-2024-12-07-494,Yoga,Göteborg Centrum,Maria Santos,2024-12-04,2024-12-07,07:00,Genomförd,,,
BOK-000495,MED-10137,Student,2024-05-12,2025-06-20,249,1994,PASS-2024-12-13-495,Spinning,Malmö city,Johan Bergström,2024-12-08,2024-12-13,18:30,Genomförd,,,
BOK-000496,MED-10323,Bas,2024-01-07,2025-06-15,349,1976,PASS-2024-09-13-496,Spinning,Göteborg Hisingen,Sara Nilsson,2024-09-06,2024-09-13,11:00,Genomförd,,,
BOK-000497,MED-10011,Student,2023-05-28,2025-06-21,249,1998,PASS-2024-11-13-497,Spinning,Malmö Centrum,Johan Bergström,2024-11-08,2024-11-13,19:00,Genomförd,Toppen! Johan är fantastisk som alltid.,2024-11-13,4
BOK-000498,MED-10364,STUDENT,2022-09-16,2024-11-19,249,1986,PASS-2024-07-27-498,Spinning,Örebro,Oscar Holm,2024-07-20,2024-07-27,17:00,No-show,,,
BOK-000499,MED-10199,Bas,2022-07-25,2024-12-09,349,2030,PASS-2024-09-22-499,HIIT,Stockholm City,Erik Johansson,15/09/2024,2024-09-22,20:00,Genomförd,,,
BOK-000500,MED-10371,Bas,2024-03-07,2025-02-04,349,1988,PASS-2024-11-30-500,Spinning,GÖTEBORG HISINGEN,Sara Nilsson,2024/11/24,2024-11-30,18:30,Genomförd,,,
BOK-000501,MED-10075,Bas,2024-02-20,2024-10-06,349,1985,PASS-2024-12-03-501,Styrketräning,STOCKHOLM CITY,Erik Johansson,2024/11/30,2024-12-03,16:00,No-show,,,
BOK-000502,MED-10009,Student,2022-11-30,2024-11-01,249,1992,PASS-2024-10-18-502,Spinning,Stockholm Södermalm,Anna Lindberg,2024-10-15,2024-10-18,17:30,Genomförd,Fantastiskt pass! Anna är så energisk och motiverande.,2024-10-19,5
BOK-000503,MED-10268,Student,2023-01-25,2025-01-28,249,1990,PASS-2024-08-06-503,Dans,Uppsala,Lisa Andersson,2024-08-03,2024-08-06,17:30,NO-SHOW,,,
BOK-000504,MED-10024,Bas,2024-01-12,2025-05-17,349,2003,PASS-2024-07-05-504,HIIT,Linköping,Emma Larsson,2024-06-30,2024-07-05,20:30,Genomförd,Instruktören var superbra på att korrigera tekniken.,2024-07-05,5
BOK-000505,MED-10274,BAS,2023-05-18,2024-10-24,349,1995,PASS-2024-11-11-505,Boxning,Stockholm Kungsholmen,Marcus Ek,"November 06, 2024",2024-11-11,17:30,No-show,,,
BOK-000506,MED-10285,Student,2022-08-11,2025-03-01,249,2006,PASS-2024-12-27-506,yoga,Malmö Västra Hamnen,David Chen,2024-12-26,2024-12-27,18:30,Genomförd,"Underbar träning, kommer definitivt igen!",2024-12-27,5
BOK-002550,MED-10185,Premium,2023-08-15,2025-04-27,599,1984,PASS-2024-10-26-2550,Spinning,,Johan Bergström,2024-10-20,2024-10-26,11:00,Genomförd,,,
BOK-000507,MED-10015,Bas,2023-09-02,2025-07-27,349,1997,PASS-2024-12-04-507,DANS,Linköping,Emma Larsson,2024-11-27,2024-12-04,12:00,Genomförd,"Underbar träning, kommer definitivt igen!",2024-12-05,5
BOK-000508,MED-10159,Student,2022-10-31,2024-09-20,249,1988,PASS-2024-08-08-508,HIIT,Linköping,Emma Larsson,2024-08-01,2024-08-08,17:00,genomförd,"Helt ok, men har varit på bättre.",2024-08-09,3
BOK-000509,MED-10027,Premium,2023-02-08,2025-05-27,599,1987,PASS-2024-09-21-509,Pilates,Malmö Västra Hamnen,David Chen,2024/09/14,2024-09-21,18:00,Genomförd,Toppen! David är fantastisk som alltid.,2024-09-22,5
BOK-001996,MED-10237,Premium,2023-03-09,2024-12-29,599,1988,PASS-2024-09-29-1996,Yoga,Malmö Västra Hamnen,David Chen,2024-09-28,2024-09-29,20:30,Genomförd,Bra lokal men instruktören var lite seg.,2024-09-29,3
BOK-000510,MED-10251,Bas,2023-10-08,2025-04-23,349,1984,PASS-2024-11-20-510,HIIT,LUND,Fredrik Berg,"November 19, 2024",2024/11/20,19:00,Genomförd,,,
BOK-000511,MED-10104,Bas,2023-07-16,2025-04-10,349,1992,PASS-2024-07-21-511,Yoga,Göteborg Centrum,Maria Santos,2024-07-19,2024-07-21,07:00,Avbokad,,,
BOK-000512,MED-10024,Bas,2024-01-12,2025-05-17,349,2003,PASS-2024-09-21-512,Pilates,Göteborg Centrum,Maria Santos,2024-09-20,2024-09-21,10:00,Genomförd,Fantastiskt pass! Maria är så energisk och motiverande.,2024-09-21,4
BOK-000513,MED-10099,Premium,2023-04-20,2025-02-14,599,1996,PASS-2024-08-16-513,Dans,UPPSALA,Lisa Andersson,2024-08-11,2024-08-16,07:30,Genomförd,,,
BOK-000514,MED-10368,Bas,2022-07-30,2025-07-04,349,1986,PASS-2024-12-27-514,Pilates,Västerås,Klara Svensson,2024-12-26,2024-12-27,12:00,Genomförd,Medelmåttigt. Varken bra eller dåligt.,2024-12-28,3
BOK-000515,MED-10053,Student,2023-11-18,2025-01-03,249,1985,PASS-2024-10-23-515,Pilates,Västerås,Klara Svensson,2024-10-18,2024-10-23,17:00,Genomförd,"För många deltagare, ingen plats att röra sig.",2024-10-24,2
BOK-000516,MED-10277,Bas,2023-07-28,2025-07-28,349,1993,PASS-2024-08-28-516,Styrketräning,Göteborg Hisingen,Sara Nilsson,2024-08-25,2024-08-28,16:00,Genomförd,,,
BOK-000517,MED-10244,Student,2023-03-15,2024-10-19,249,2006,PASS-2024-10-08-517,Spinning,Malmö Centrum,Johan Bergström,2024-10-04,2024-10-08,18:00,Genomförd,Toppen! Johan är fantastisk som alltid.,2024-10-09,5
BOK-000518,MED-10329,Premium,2023-01-21,2025-07-06,599,1989,PASS-2024-10-11-518,Yoga,Gbg Centrum,Maria Santos,2024-10-05,2024-10-11,11:00,No-show,,,
BOK-000519,MED-10303,Premium,2024-01-24,2025-01-17,599,1988,PASS-2024-10-26-519,Spinning,Göteborg Hisingen,Sara Nilsson,2024-10-19,2024-10-26,07:30,Genomförd,,,
BOK-000520,MED-10095,Premium,2023-04-07,2024-11-04,599,2001,PASS-2024-09-22-520,HIIT,Linköping,Emma Larsson,2024-09-18,2024-09-22,17:30,Genomförd,Lokalen var smutsig och dåligt ventilerad.,2024-09-23,2
BOK-000521,MED-10156,Bas,2023-05-14,2025-03-21,349,1975,PASS-2024-08-27-521,Yoga,Västerås,Klara Svensson,2024-08-22,2024-08-27,18:30,Ej närvarande,,,
